date,store_id,city,city_tier,treatment_group,orders_placed,orders_delivered,orders_cancelled_stockout,orders_cancelled_other,avg_delivery_time_min,pct_on_time_15min,gtv_inr
2026-06-21,DS1011,Pune,Tier 1,control,207,199,7,1,19.41,35.0,34478.0
2026-06-21,DS1012,Bengaluru,Tier 1,treated,235,225,8,2,13.94,63.0,53080.0
2026-06-21,DS1013,Pune,Tier 1,control,225,217,5,3,17.48,35.0,51370.0
2026-06-21,DS1014,Hyderabad,Tier 1,control,200,192,6,2,18.73,35.0,45872.0
2026-06-21,DS1015,Jaipur,Tier 2,control,164,161,3,0,16.95,35.0,28826.0
2026-06-21,DS1016,Mumbai,Tier 1,treated,240,231,6,3,13.81,54.7,51926.0
2026-06-21,DS1017,Chennai,Tier 1,control,176,170,0,6,14.7,56.0,41547.0
2026-06-21,DS1018,Bhopal,Tier 2,control,106,102,4,0,16.53,37.0,25499.0
2026-06-21,DS1019,Hyderabad,Tier 1,control,241,227,10,4,20.46,35.0,59646.0
2026-06-21,DS1020,Jaipur,Tier 2,control,133,129,3,1,17.98,35.0,25518.0
2026-06-21,DS1021,Bengaluru,Tier 1,treated,143,140,1,2,13.36,72.8,31257.0
2026-06-21,DS1022,Lucknow,Tier 2,control,154,145,2,7,15.2,48.8,22853.0
2026-06-21,DS1023,Mumbai,Tier 1,treated,257,239,15,3,13.31,61.6,54949.0
2026-06-21,DS1024,Mumbai,Tier 1,treated,284,275,5,4,15.47,45.5,70041.0
2026-06-21,DS1025,Jaipur,Tier 2,control,119,115,3,1,15.72,47.3,26437.0
2026-06-21,DS1026,Delhi NCR,Tier 1,treated,222,217,4,1,15.94,42.3,41165.0
2026-06-21,DS1027,Mumbai,Tier 1,treated,178,167,8,3,15.64,40.0,40395.0
2026-06-21,DS1028,Bhopal,Tier 2,control,173,167,3,3,16.3,35.0,27875.0
2026-06-21,DS1029,Jaipur,Tier 2,control,131,127,2,2,16.48,36.8,22865.0
2026-06-21,DS1030,Pune,Tier 1,control,286,277,6,3,17.83,35.0,66171.0
2026-06-21,DS1031,Mumbai,Tier 1,treated,196,187,8,1,14.12,62.9,38060.0
2026-06-21,DS1032,Chennai,Tier 1,control,244,235,6,3,18.31,35.0,42425.0
2026-06-21,DS1033,Jaipur,Tier 2,control,95,88,4,3,18.87,35.0,17703.0
2026-06-21,DS1034,Mumbai,Tier 1,treated,203,194,8,1,14.45,62.0,42540.0
2026-06-21,DS1035,Pune,Tier 1,control,273,260,12,1,17.23,35.0,59631.0
2026-06-21,DS1036,Lucknow,Tier 2,control,112,104,4,4,11.85,77.4,20071.0
2026-06-21,DS1037,Lucknow,Tier 2,control,158,153,5,0,17.5,35.0,26483.0
2026-06-21,DS1038,Delhi NCR,Tier 1,treated,252,245,5,2,11.53,86.4,63152.0
2026-06-21,DS1039,Lucknow,Tier 2,control,120,116,3,1,16.31,39.1,28153.0
2026-06-21,DS1040,Hyderabad,Tier 1,control,214,203,8,3,15.92,41.4,41491.0
2026-06-21,DS1041,Lucknow,Tier 2,control,118,112,5,1,16.73,37.4,22937.0
2026-06-21,DS1042,Jaipur,Tier 2,control,130,127,2,1,17.39,35.0,23116.0
2026-06-21,DS1043,Indore,Tier 2,control,119,114,2,3,11.78,85.5,28252.0
2026-06-21,DS1044,Bengaluru,Tier 1,treated,183,175,6,2,14.94,48.0,41597.0
2026-06-21,DS1045,Delhi NCR,Tier 1,treated,228,213,11,4,14.71,50.6,48910.0
2026-06-21,DS1046,Bengaluru,Tier 1,treated,186,179,5,2,17.03,35.0,50670.0
2026-06-21,DS1047,Bengaluru,Tier 1,treated,185,176,7,2,18.23,35.0,34851.0
2026-06-21,DS1048,Mumbai,Tier 1,treated,219,211,6,2,16.29,35.7,47750.0
2026-06-21,DS1049,Jaipur,Tier 2,control,148,147,1,0,15.01,44.9,32051.0
2026-06-21,DS1050,Chennai,Tier 1,control,172,156,13,3,15.11,44.1,32675.0
2026-06-21,DS1051,Chennai,Tier 1,control,225,220,3,2,16.59,35.0,43837.0
2026-06-21,DS1052,Jaipur,Tier 2,control,114,107,3,4,16.59,35.0,23358.0
2026-06-21,DS1053,Bhopal,Tier 2,control,111,102,6,3,15.0,47.5,25395.0
2026-06-21,DS1054,Pune,Tier 1,control,243,227,8,8,16.04,40.3,45817.0
2026-06-21,DS1055,Delhi NCR,Tier 1,treated,185,177,7,1,13.37,67.8,43104.0
2026-06-21,DS1056,Delhi NCR,Tier 1,treated,292,280,4,8,15.83,42.2,84156.0
2026-06-21,DS1057,Delhi NCR,Tier 1,treated,226,219,4,3,17.58,35.0,42882.0
2026-06-21,DS1058,Chennai,Tier 1,control,228,219,8,1,18.44,35.0,44153.0
2026-06-21,DS1059,Mumbai,Tier 1,treated,212,199,9,4,12.89,78.1,41535.0
2026-06-22,DS1000,Pune,Tier 1,control,264,260,2,2,17.45,35.0,59206.0
2026-06-22,DS1001,Bengaluru,Tier 1,treated,228,218,3,7,18.25,35.0,58301.0
2026-06-22,DS1002,Mumbai,Tier 1,treated,205,197,6,2,13.92,67.1,41777.0
2026-06-22,DS1003,Lucknow,Tier 2,control,120,116,2,2,15.56,44.4,24624.0
2026-06-22,DS1004,Pune,Tier 1,control,187,179,6,2,13.49,73.7,43375.0
2026-06-22,DS1005,Pune,Tier 1,control,180,166,10,4,19.63,35.0,44660.0
2026-06-22,DS1006,Pune,Tier 1,control,268,254,12,2,13.37,69.0,63922.0
2026-06-22,DS1007,Mumbai,Tier 1,treated,235,222,11,2,12.25,77.7,53690.0
2026-06-22,DS1008,Chennai,Tier 1,control,216,212,4,0,19.04,35.0,55324.0
2026-06-22,DS1009,Hyderabad,Tier 1,control,246,239,3,4,14.56,52.9,45779.0
2026-06-22,DS1010,Lucknow,Tier 2,control,97,91,5,1,19.74,35.0,17305.0
2026-06-22,DS1011,Pune,Tier 1,control,208,189,14,5,18.61,35.0,52755.0
2026-06-22,DS1012,Bengaluru,Tier 1,treated,236,221,11,4,15.36,39.1,51373.0
2026-06-22,DS1013,Pune,Tier 1,control,244,239,4,1,17.99,35.0,46572.0
2026-06-22,DS1014,Hyderabad,Tier 1,control,231,217,8,6,19.63,35.0,59359.0
2026-06-22,DS1015,Jaipur,Tier 2,control,150,135,13,2,16.72,35.0,28654.0
2026-06-22,DS1016,Mumbai,Tier 1,treated,243,239,1,3,16.17,44.5,59173.0
2026-06-22,DS1017,Chennai,Tier 1,control,188,180,3,5,15.22,49.6,36672.0
2026-06-22,DS1018,Bhopal,Tier 2,control,120,113,6,1,15.27,41.6,19639.0
2026-06-22,DS1019,Hyderabad,Tier 1,control,264,253,9,2,17.34,35.0,69183.0
2026-06-22,DS1020,Jaipur,Tier 2,control,142,138,2,2,18.92,35.0,30232.0
2026-06-22,DS1021,Bengaluru,Tier 1,treated,178,171,4,3,13.4,66.5,39470.0
2026-06-22,DS1022,Lucknow,Tier 2,control,160,152,6,2,15.86,38.9,33561.0
2026-06-22,DS1023,Mumbai,Tier 1,treated,250,236,10,4,12.92,79.3,58905.0
2026-06-22,DS1024,Mumbai,Tier 1,treated,265,254,10,1,15.96,38.7,70642.0
2026-06-22,DS1025,Jaipur,Tier 2,control,140,130,9,1,15.5,45.7,32756.0
2026-06-22,DS1026,Delhi NCR,Tier 1,treated,231,227,4,0,15.67,43.6,57196.0
2026-06-22,DS1027,Mumbai,Tier 1,treated,190,181,5,4,16.35,35.0,41336.0
2026-06-22,DS1028,Bhopal,Tier 2,control,197,183,13,1,15.54,39.3,35757.0
2026-06-22,DS1029,Jaipur,Tier 2,control,140,137,2,1,18.11,35.0,35118.0
2026-06-22,DS1030,Pune,Tier 1,control,293,280,8,5,17.56,35.0,63403.0
2026-06-22,DS1031,Mumbai,Tier 1,treated,215,207,6,2,15.44,50.6,58280.0
2026-06-22,DS1032,Chennai,Tier 1,control,207,202,3,2,17.87,35.0,42111.0
2026-06-22,DS1033,Jaipur,Tier 2,control,88,85,3,0,19.98,35.0,16348.0
2026-06-22,DS1034,Mumbai,Tier 1,treated,229,221,7,1,15.14,54.9,53288.0
2026-06-22,DS1035,Pune,Tier 1,control,273,257,15,1,17.84,35.0,76578.0
2026-06-22,DS1036,Lucknow,Tier 2,control,97,91,4,2,12.55,76.9,17859.0
2026-06-22,DS1037,Lucknow,Tier 2,control,165,156,7,2,19.88,35.0,41318.0
2026-06-22,DS1038,Delhi NCR,Tier 1,treated,275,262,10,3,13.16,70.1,56076.0
2026-06-22,DS1039,Lucknow,Tier 2,control,94,90,3,1,14.81,55.1,17223.0
2026-06-22,DS1040,Hyderabad,Tier 1,control,192,176,14,2,19.58,35.0,48857.0
2026-06-22,DS1041,Lucknow,Tier 2,control,132,126,4,2,18.16,35.0,25822.0
2026-06-22,DS1042,Jaipur,Tier 2,control,134,127,5,2,16.9,35.0,26877.0
2026-06-22,DS1043,Indore,Tier 2,control,116,112,4,0,14.44,57.4,25707.0
2026-06-22,DS1044,Bengaluru,Tier 1,treated,190,180,6,4,15.89,39.6,43966.0
2026-06-22,DS1045,Delhi NCR,Tier 1,treated,173,161,10,2,13.16,68.3,45176.0
2026-06-22,DS1046,Bengaluru,Tier 1,treated,205,191,9,5,15.08,41.2,47181.0
2026-06-22,DS1047,Bengaluru,Tier 1,treated,190,185,3,2,18.92,35.0,40767.0
2026-06-22,DS1048,Mumbai,Tier 1,treated,210,197,10,3,14.75,53.2,39573.0
2026-06-22,DS1049,Jaipur,Tier 2,control,164,159,3,2,15.91,42.0,31582.0
2026-06-22,DS1050,Chennai,Tier 1,control,151,142,8,1,14.79,47.5,36937.0
2026-06-22,DS1051,Chennai,Tier 1,control,207,193,10,4,16.72,35.0,48290.0
2026-06-22,DS1052,Jaipur,Tier 2,control,116,113,3,0,17.8,35.0,19631.0
2026-06-22,DS1053,Bhopal,Tier 2,control,94,88,5,1,15.13,48.3,17880.0
2026-06-22,DS1054,Pune,Tier 1,control,247,233,10,4,18.08,35.0,58992.0
2026-06-22,DS1055,Delhi NCR,Tier 1,treated,216,213,2,1,12.23,75.8,55804.0
2026-06-22,DS1056,Delhi NCR,Tier 1,treated,280,269,8,3,16.15,39.2,63306.0
2026-06-22,DS1057,Delhi NCR,Tier 1,treated,169,164,4,1,17.18,35.0,43096.0
2026-06-22,DS1058,Chennai,Tier 1,control,257,244,11,2,18.08,35.0,43905.0
2026-06-22,DS1059,Mumbai,Tier 1,treated,223,207,13,3,14.55,52.0,59118.0
2026-06-23,DS1000,Pune,Tier 1,control,243,232,8,3,16.91,35.0,60534.0
2026-06-23,DS1001,Bengaluru,Tier 1,treated,212,204,5,3,18.52,35.0,61517.0
2026-06-23,DS1002,Mumbai,Tier 1,treated,203,193,8,2,15.55,35.0,50940.0
2026-06-23,DS1003,Lucknow,Tier 2,control,128,118,4,6,16.68,36.1,27543.0
2026-06-23,DS1004,Pune,Tier 1,control,173,163,8,2,15.22,50.9,32986.0
2026-06-23,DS1005,Pune,Tier 1,control,150,137,6,7,17.25,35.0,33380.0
2026-06-23,DS1006,Pune,Tier 1,control,280,267,9,4,15.11,47.6,59131.0
2026-06-23,DS1007,Mumbai,Tier 1,treated,243,230,7,6,12.24,85.1,56467.0
2026-06-23,DS1008,Chennai,Tier 1,control,258,247,8,3,19.23,35.0,52604.0
2026-06-23,DS1009,Hyderabad,Tier 1,control,260,247,9,4,15.18,57.7,58243.0
2026-06-23,DS1010,Lucknow,Tier 2,control,102,99,2,1,18.65,35.0,16632.0
2026-06-23,DS1011,Pune,Tier 1,control,172,160,10,2,19.58,35.0,38774.0
2026-06-23,DS1012,Bengaluru,Tier 1,treated,236,224,9,3,15.62,47.4,59142.0
2026-06-23,DS1013,Pune,Tier 1,control,247,238,5,4,19.49,35.0,56188.0
2026-06-23,DS1014,Hyderabad,Tier 1,control,228,215,10,3,20.14,35.0,45388.0
2026-06-23,DS1015,Jaipur,Tier 2,control,154,146,5,3,16.4,36.0,32333.0
2026-06-23,DS1016,Mumbai,Tier 1,treated,214,207,5,2,14.85,49.5,52323.0
2026-06-23,DS1017,Chennai,Tier 1,control,164,150,10,4,16.5,35.0,36865.0
2026-06-23,DS1018,Bhopal,Tier 2,control,124,121,1,2,17.6,35.0,27081.0
2026-06-23,DS1019,Hyderabad,Tier 1,control,251,233,15,3,19.99,35.0,61108.0
2026-06-23,DS1020,Jaipur,Tier 2,control,137,131,4,2,17.41,35.0,32020.0
2026-06-23,DS1021,Bengaluru,Tier 1,treated,153,147,6,0,13.82,65.8,39107.0
2026-06-23,DS1022,Lucknow,Tier 2,control,179,170,6,3,14.89,49.3,26739.0
2026-06-23,DS1023,Mumbai,Tier 1,treated,272,252,15,5,14.86,53.5,55833.0
2026-06-23,DS1024,Mumbai,Tier 1,treated,285,275,7,3,16.58,35.0,74797.0
2026-06-23,DS1025,Jaipur,Tier 2,control,128,121,5,2,16.59,35.0,26072.0
2026-06-23,DS1026,Delhi NCR,Tier 1,treated,226,219,6,1,14.17,53.9,46447.0
2026-06-23,DS1027,Mumbai,Tier 1,treated,190,184,4,2,14.15,56.1,48370.0
2026-06-23,DS1028,Bhopal,Tier 2,control,198,186,9,3,15.59,40.8,36144.0
2026-06-23,DS1029,Jaipur,Tier 2,control,124,121,1,2,17.46,35.0,23278.0
2026-06-23,DS1030,Pune,Tier 1,control,291,279,7,5,18.31,35.0,71462.0
2026-06-23,DS1031,Mumbai,Tier 1,treated,189,175,10,4,14.63,46.5,41914.0
2026-06-23,DS1032,Chennai,Tier 1,control,228,214,10,4,16.85,35.0,50567.0
2026-06-23,DS1033,Jaipur,Tier 2,control,91,88,3,0,20.3,35.0,16201.0
2026-06-23,DS1034,Mumbai,Tier 1,treated,211,196,9,6,14.19,62.8,42334.0
2026-06-23,DS1035,Pune,Tier 1,control,267,254,11,2,16.69,35.0,58283.0
2026-06-23,DS1036,Lucknow,Tier 2,control,105,98,4,3,15.42,46.7,21755.0
2026-06-23,DS1037,Lucknow,Tier 2,control,155,148,4,3,18.61,35.0,26935.0
2026-06-23,DS1038,Delhi NCR,Tier 1,treated,265,251,11,3,12.05,82.2,50426.0
2026-06-23,DS1039,Lucknow,Tier 2,control,121,118,2,1,14.1,64.6,19839.0
2026-06-23,DS1040,Hyderabad,Tier 1,control,214,200,11,3,17.26,35.0,60256.0
2026-06-23,DS1041,Lucknow,Tier 2,control,110,106,3,1,17.87,35.0,17581.0
2026-06-23,DS1042,Jaipur,Tier 2,control,120,112,7,1,15.72,35.0,27426.0
2026-06-23,DS1043,Indore,Tier 2,control,126,124,2,0,14.86,55.7,23837.0
2026-06-23,DS1044,Bengaluru,Tier 1,treated,192,180,11,1,14.41,56.0,36657.0
2026-06-23,DS1045,Delhi NCR,Tier 1,treated,241,229,11,1,14.67,55.3,57167.0
2026-06-23,DS1046,Bengaluru,Tier 1,treated,190,176,12,2,17.13,35.0,38806.0
2026-06-23,DS1047,Bengaluru,Tier 1,treated,190,184,4,2,19.32,35.0,40076.0
2026-06-23,DS1048,Mumbai,Tier 1,treated,237,227,8,2,14.01,61.3,52120.0
2026-06-23,DS1049,Jaipur,Tier 2,control,160,155,3,2,15.93,43.0,40539.0
2026-06-23,DS1050,Chennai,Tier 1,control,190,179,8,3,14.29,48.2,36601.0
2026-06-23,DS1051,Chennai,Tier 1,control,230,216,8,6,17.08,35.0,46575.0
2026-06-23,DS1052,Jaipur,Tier 2,control,102,100,2,0,17.21,35.0,23866.0
2026-06-23,DS1053,Bhopal,Tier 2,control,104,96,6,2,14.5,58.0,23803.0
2026-06-23,DS1054,Pune,Tier 1,control,262,249,12,1,17.19,35.0,75733.0
2026-06-23,DS1055,Delhi NCR,Tier 1,treated,185,178,6,1,13.25,66.5,39936.0
2026-06-23,DS1056,Delhi NCR,Tier 1,treated,281,267,13,1,17.16,35.0,66254.0
2026-06-23,DS1057,Delhi NCR,Tier 1,treated,186,178,8,0,17.29,35.0,37926.0
2026-06-23,DS1058,Chennai,Tier 1,control,247,231,13,3,19.94,35.0,61098.0
2026-06-23,DS1059,Mumbai,Tier 1,treated,225,210,12,3,13.66,66.9,52092.0
2026-06-24,DS1000,Pune,Tier 1,control,253,239,14,0,17.28,35.0,52737.0
2026-06-24,DS1001,Bengaluru,Tier 1,treated,211,202,7,2,18.35,35.0,36470.0
2026-06-24,DS1002,Mumbai,Tier 1,treated,220,214,5,1,16.4,35.0,56479.0
2026-06-24,DS1003,Lucknow,Tier 2,control,129,121,7,1,17.68,35.0,28807.0
2026-06-24,DS1004,Pune,Tier 1,control,175,165,7,3,15.9,46.6,36234.0
2026-06-24,DS1005,Pune,Tier 1,control,178,173,4,1,17.15,35.0,37829.0
2026-06-24,DS1006,Pune,Tier 1,control,281,267,9,5,15.22,47.4,74950.0
2026-06-24,DS1007,Mumbai,Tier 1,treated,232,220,8,4,13.79,60.6,45255.0
2026-06-24,DS1008,Chennai,Tier 1,control,241,233,6,2,20.8,35.0,58990.0
2026-06-24,DS1009,Hyderabad,Tier 1,control,237,225,8,4,15.31,47.4,50200.0
2026-06-24,DS1010,Lucknow,Tier 2,control,86,85,0,1,18.32,35.0,15560.0
2026-06-24,DS1011,Pune,Tier 1,control,191,187,4,0,20.07,35.0,41299.0
2026-06-24,DS1012,Bengaluru,Tier 1,treated,227,216,7,4,14.51,56.4,56997.0
2026-06-24,DS1013,Pune,Tier 1,control,241,229,10,2,19.97,35.0,43202.0
2026-06-24,DS1014,Hyderabad,Tier 1,control,204,193,6,5,20.36,35.0,47235.0
2026-06-24,DS1015,Jaipur,Tier 2,control,160,153,7,0,18.45,35.0,40873.0
2026-06-24,DS1016,Mumbai,Tier 1,treated,228,217,7,4,14.17,52.3,52597.0
2026-06-24,DS1017,Chennai,Tier 1,control,171,165,4,2,16.19,43.1,41480.0
2026-06-24,DS1018,Bhopal,Tier 2,control,115,111,4,0,17.09,35.0,21317.0
2026-06-24,DS1019,Hyderabad,Tier 1,control,274,262,7,5,17.95,35.0,69250.0
2026-06-24,DS1020,Jaipur,Tier 2,control,147,140,5,2,17.44,35.0,18361.0
2026-06-24,DS1021,Bengaluru,Tier 1,treated,157,145,7,5,14.03,60.7,33735.0
2026-06-24,DS1022,Lucknow,Tier 2,control,170,161,7,2,14.55,55.1,31442.0
2026-06-24,DS1023,Mumbai,Tier 1,treated,233,221,8,4,13.65,69.4,43367.0
2026-06-24,DS1024,Mumbai,Tier 1,treated,306,300,5,1,14.85,57.8,74273.0
2026-06-24,DS1025,Jaipur,Tier 2,control,108,103,5,0,16.81,35.0,25922.0
2026-06-24,DS1026,Delhi NCR,Tier 1,treated,203,195,5,3,15.17,54.7,51710.0
2026-06-24,DS1027,Mumbai,Tier 1,treated,177,172,4,1,14.9,53.5,43192.0
2026-06-24,DS1028,Bhopal,Tier 2,control,187,178,8,1,15.63,43.0,34352.0
2026-06-24,DS1029,Jaipur,Tier 2,control,128,123,3,2,16.8,35.0,28380.0
2026-06-24,DS1030,Pune,Tier 1,control,320,305,10,5,17.34,35.0,72608.0
2026-06-24,DS1031,Mumbai,Tier 1,treated,190,179,9,2,14.27,56.7,47897.0
2026-06-24,DS1032,Chennai,Tier 1,control,228,224,4,0,18.23,35.0,58754.0
2026-06-24,DS1033,Jaipur,Tier 2,control,85,83,2,0,20.2,35.0,21180.0
2026-06-24,DS1034,Mumbai,Tier 1,treated,194,191,3,0,15.44,46.1,56275.0
2026-06-24,DS1035,Pune,Tier 1,control,285,272,12,1,16.72,35.0,50231.0
2026-06-24,DS1036,Lucknow,Tier 2,control,90,86,2,2,13.94,63.1,19771.0
2026-06-24,DS1037,Lucknow,Tier 2,control,158,154,3,1,15.84,36.0,32650.0
2026-06-24,DS1038,Delhi NCR,Tier 1,treated,221,206,11,4,11.15,87.6,48402.0
2026-06-24,DS1039,Lucknow,Tier 2,control,109,101,4,4,13.79,58.0,22062.0
2026-06-24,DS1040,Hyderabad,Tier 1,control,181,170,9,2,18.38,35.0,34439.0
2026-06-24,DS1041,Lucknow,Tier 2,control,103,99,2,2,17.74,35.0,26539.0
2026-06-24,DS1042,Jaipur,Tier 2,control,122,116,5,1,17.22,35.0,22183.0
2026-06-24,DS1043,Indore,Tier 2,control,111,104,6,1,13.26,70.0,23008.0
2026-06-24,DS1044,Bengaluru,Tier 1,treated,178,166,8,4,14.27,64.6,32670.0
2026-06-24,DS1045,Delhi NCR,Tier 1,treated,222,200,13,9,13.1,61.8,50612.0
2026-06-24,DS1046,Bengaluru,Tier 1,treated,184,177,6,1,15.9,42.5,27343.0
2026-06-24,DS1047,Bengaluru,Tier 1,treated,181,173,6,2,17.32,35.0,36433.0
2026-06-24,DS1048,Mumbai,Tier 1,treated,236,224,8,4,16.08,39.9,56149.0
2026-06-24,DS1049,Jaipur,Tier 2,control,134,125,7,2,15.97,40.9,19700.0
2026-06-24,DS1050,Chennai,Tier 1,control,172,163,7,2,12.98,65.9,44528.0
2026-06-24,DS1051,Chennai,Tier 1,control,206,199,7,0,16.5,35.0,48747.0
2026-06-24,DS1052,Jaipur,Tier 2,control,109,104,4,1,19.04,35.0,22589.0
2026-06-24,DS1053,Bhopal,Tier 2,control,130,124,3,3,14.29,62.0,28641.0
2026-06-24,DS1054,Pune,Tier 1,control,254,246,5,3,17.34,35.0,45374.0
2026-06-24,DS1055,Delhi NCR,Tier 1,treated,204,195,8,1,14.32,59.6,54733.0
2026-06-24,DS1056,Delhi NCR,Tier 1,treated,262,250,10,2,16.53,35.0,61373.0
2026-06-24,DS1057,Delhi NCR,Tier 1,treated,204,197,4,3,16.55,35.0,44091.0
2026-06-24,DS1058,Chennai,Tier 1,control,249,236,10,3,17.99,35.0,57505.0
2026-06-24,DS1059,Mumbai,Tier 1,treated,235,231,1,3,14.45,54.8,56499.0
2026-06-25,DS1000,Pune,Tier 1,control,232,220,9,3,17.01,35.0,46392.0
2026-06-25,DS1001,Bengaluru,Tier 1,treated,230,222,6,2,18.43,35.0,52413.0
2026-06-25,DS1002,Mumbai,Tier 1,treated,204,191,8,5,13.8,64.2,40074.0
2026-06-25,DS1003,Lucknow,Tier 2,control,123,115,7,1,16.58,40.1,24255.0
2026-06-25,DS1004,Pune,Tier 1,control,199,194,4,1,14.74,45.8,41346.0
2026-06-25,DS1005,Pune,Tier 1,control,170,163,6,1,17.99,35.0,25483.0
2026-06-25,DS1006,Pune,Tier 1,control,280,264,12,4,14.18,58.2,69674.0
2026-06-25,DS1007,Mumbai,Tier 1,treated,209,199,6,4,13.66,67.4,43823.0
2026-06-25,DS1008,Chennai,Tier 1,control,244,231,12,1,18.74,35.0,56991.0
2026-06-25,DS1009,Hyderabad,Tier 1,control,281,262,12,7,16.18,35.0,57842.0
2026-06-25,DS1010,Lucknow,Tier 2,control,95,89,3,3,17.94,35.0,21081.0
2026-06-25,DS1011,Pune,Tier 1,control,179,168,8,3,18.52,35.0,50886.0
2026-06-25,DS1012,Bengaluru,Tier 1,treated,243,225,16,2,16.05,43.3,54017.0
2026-06-25,DS1013,Pune,Tier 1,control,247,239,6,2,18.71,35.0,66104.0
2026-06-25,DS1014,Hyderabad,Tier 1,control,218,209,4,5,19.86,35.0,47912.0
2026-06-25,DS1015,Jaipur,Tier 2,control,182,171,9,2,17.81,35.0,40696.0
2026-06-25,DS1016,Mumbai,Tier 1,treated,240,233,5,2,15.02,41.2,48338.0
2026-06-25,DS1017,Chennai,Tier 1,control,188,173,9,6,16.07,36.5,40020.0
2026-06-25,DS1018,Bhopal,Tier 2,control,105,101,4,0,17.15,35.0,23517.0
2026-06-25,DS1019,Hyderabad,Tier 1,control,295,284,8,3,19.41,35.0,83629.0
2026-06-25,DS1020,Jaipur,Tier 2,control,130,124,5,1,18.4,35.0,18506.0
2026-06-25,DS1021,Bengaluru,Tier 1,treated,136,130,6,0,12.93,67.5,23244.0
2026-06-25,DS1022,Lucknow,Tier 2,control,172,164,4,4,15.64,39.3,33707.0
2026-06-25,DS1023,Mumbai,Tier 1,treated,232,215,16,1,14.1,65.1,58151.0
2026-06-25,DS1024,Mumbai,Tier 1,treated,281,272,7,2,16.14,38.1,58962.0
2026-06-25,DS1025,Jaipur,Tier 2,control,127,120,5,2,15.19,52.9,22711.0
2026-06-25,DS1026,Delhi NCR,Tier 1,treated,214,210,2,2,14.98,49.3,50804.0
2026-06-25,DS1027,Mumbai,Tier 1,treated,180,168,8,4,14.78,53.5,39118.0
2026-06-25,DS1028,Bhopal,Tier 2,control,188,176,10,2,18.49,35.0,33136.0
2026-06-25,DS1029,Jaipur,Tier 2,control,120,116,1,3,17.79,35.0,26484.0
2026-06-25,DS1030,Pune,Tier 1,control,278,269,8,1,17.75,35.0,53170.0
2026-06-25,DS1031,Mumbai,Tier 1,treated,213,204,7,2,14.0,67.1,51445.0
2026-06-25,DS1032,Chennai,Tier 1,control,233,222,7,4,17.75,35.0,54320.0
2026-06-25,DS1033,Jaipur,Tier 2,control,78,73,1,4,20.74,35.0,16287.0
2026-06-25,DS1034,Mumbai,Tier 1,treated,212,204,7,1,16.59,38.4,49825.0
2026-06-25,DS1035,Pune,Tier 1,control,265,252,9,4,17.03,35.0,60414.0
2026-06-25,DS1036,Lucknow,Tier 2,control,95,89,5,1,12.89,62.8,19508.0
2026-06-25,DS1037,Lucknow,Tier 2,control,166,157,7,2,18.22,35.0,30982.0
2026-06-25,DS1038,Delhi NCR,Tier 1,treated,262,251,8,3,12.62,76.6,64783.0
2026-06-25,DS1039,Lucknow,Tier 2,control,100,95,3,2,13.88,60.0,25192.0
2026-06-25,DS1040,Hyderabad,Tier 1,control,209,199,7,3,17.45,35.0,43394.0
2026-06-25,DS1041,Lucknow,Tier 2,control,130,127,3,0,19.37,35.0,27493.0
2026-06-25,DS1042,Jaipur,Tier 2,control,131,122,7,2,-1.492,48.3,23637.0
2026-06-25,DS1043,Indore,Tier 2,control,102,97,4,1,14.82,59.8,17541.0
2026-06-25,DS1044,Bengaluru,Tier 1,treated,184,177,4,3,15.68,46.7,42575.0
2026-06-25,DS1045,Delhi NCR,Tier 1,treated,226,206,15,5,13.24,73.0,53529.0
2026-06-25,DS1046,Bengaluru,Tier 1,treated,191,183,4,4,15.56,47.0,38632.0
2026-06-25,DS1047,Bengaluru,Tier 1,treated,173,168,5,0,18.44,35.0,38338.0
2026-06-25,DS1048,Mumbai,Tier 1,treated,239,226,10,3,14.87,55.0,44867.0
2026-06-25,DS1049,Jaipur,Tier 2,control,162,159,2,1,15.13,44.4,24248.0
2026-06-25,DS1050,Chennai,Tier 1,control,157,146,9,2,13.37,72.8,31609.0
2026-06-25,DS1051,Chennai,Tier 1,control,236,228,4,4,17.74,35.0,62554.0
2026-06-25,DS1052,Jaipur,Tier 2,control,118,115,2,1,15.77,35.0,20862.0
2026-06-25,DS1053,Bhopal,Tier 2,control,110,103,6,1,14.45,56.1,19413.0
2026-06-25,DS1054,Pune,Tier 1,control,267,254,10,3,18.47,35.0,61155.0
2026-06-25,DS1055,Delhi NCR,Tier 1,treated,203,196,4,3,14.56,54.9,44646.0
2026-06-25,DS1056,Delhi NCR,Tier 1,treated,270,262,5,3,16.97,35.0,57771.0
2026-06-25,DS1057,Delhi NCR,Tier 1,treated,187,172,9,6,16.02,35.0,35975.0
2026-06-25,DS1058,Chennai,Tier 1,control,258,245,10,3,18.13,35.0,58118.0
2026-06-25,DS1059,Mumbai,Tier 1,treated,204,196,6,2,14.22,56.6,50582.0
2026-06-26,DS1000,Pune,Tier 1,control,321,311,6,4,16.57,35.0,73754.0
2026-06-26,DS1001,Bengaluru,Tier 1,treated,256,245,6,5,18.69,35.0,45367.0
2026-06-26,DS1002,Mumbai,Tier 1,treated,246,227,12,7,14.46,63.3,53968.0
2026-06-26,DS1003,Lucknow,Tier 2,control,157,146,8,3,16.54,35.0,31575.0
2026-06-26,DS1004,Pune,Tier 1,control,204,198,6,0,14.29,57.1,45181.0
